1.565428990415873045e+02,3.090284308951200192e-12,1.095198694786877006e-26,2.644750774598376539e-19,inf,inf
1.419007051127827594e+02,2.843764696077406419e-12,3.342853035874449922e-27,4.540102790675920092e-18,inf,inf
1.830280292376950513e+02,3.160985706346807182e-12,1.674914642431916213e-22,1.242369165595169568e-18,inf,inf
2.879491952398848866e+02,3.934735600157719006e-12,2.153178938826373179e-21,7.070705326046705675e-18,inf,inf
5.765547718444960310e+02,5.389814508946017097e-12,7.807214082275010875e-20,3.960641248754433299e-17,inf,inf
1.873453020367730005e+03,8.654799343770165418e-12,1.429740737728668239e-18,1.200160307917805787e-16,inf,inf
1.485655223560233026e+04,1.671423958277399065e-11,1.581869680308782913e-17,1.258866971906087959e-15,inf,inf
2.422166975886737928e+05,3.743899768938220161e-11,1.208298603420615849e-16,4.400979348570844456e-15,inf,inf
4.844286385644323193e+06,9.002220257156132510e-11,9.014324432958045482e-16,1.631920203974232512e-14,inf,inf
5.782585878961295635e+07,2.030122692793396585e-10,4.439154872155349700e-15,6.065411012747540746e-14,inf,inf
